Bigram,word count,file count
to worry,1,1
about act,1,1
act your,1,1
color race,1,1
race traitor,1,1
says the,1,1
the old,1,1
survive another,1,1
another years,1,1
years you,1,1
you silly,1,1
silly jigga,1,1
jigga boo,1,1
boo monkey,1,1
roman catholics,1,1
catholics in,2,1
us are,1,1
trash they,2,2
they give,1,1
give catholics,1,1
in europe,1,1
europe a,1,1
bad name,2,2
shoot that,2,2
that nigga,4,4
nigga an,1,1
an his,1,1
his sho,2,2
sho bitch,2,2
haha ight,1,1
ight nig,1,1
nig calm,1,1
calm yoself,1,1
come wage,1,1
wage with,1,1
with us,1,1
us fag,1,1
just fuckin,1,1
fuckin roasted,1,1
roasted this,1,1
milesthompson goauche,1,1
goauche wetback,1,1
wetback ca,1,1
tweetlikepontiacholmes i,1,1
do the,2,2
the pontiac,1,1
pontiac sprinkler,1,1
sprinkler nigga,1,1
nigga nigga,6,1
nigga spic,1,1
spic spic,3,1
spic nigga,1,1
people on,1,1
this site,1,1
site are,1,1
retarded sometimes,1,1
phillip rivers,1,1
rivers look,1,1
like he,2,2
he almost,1,1
almost wants,1,1
wants to,3,3
to call,3,3
call dude,1,1
dude a,1,1
nigger for,2,2
that bad,1,1
bad play,1,1
rt tight,1,1
tight pants,1,1
pants and,1,1
and loud,1,1
loud colors,1,1
colors you,1,1
ampwhen they,1,1
they say,1,1
say him,1,1
him they,1,1
they mean,1,1
mean dyke,1,1
dyke ron,1,1
ron wcw,1,1
god i,1,1
would sell,1,1
sell both,1,1
both my,2,2
my nuts,1,1
nuts to,1,1
watch lebron,1,1
lebron tear,1,1
tear his,1,1
his acl,1,1
acl right,1,1
now and,1,1
and watch,2,2
watch all,1,1
all those,4,4
those pussies,1,1
pussies kill,1,1
kill themselves,2,2
hey dont,1,1
stupid white,2,2
white bitch,6,6
in some,1,1
some horror,1,1
horror movie,1,1
movie asks,1,1
asks america,1,1
america to,1,1
to hide,1,1
hide from,1,1
from isis,1,1
isis behind,1,1
behind some,1,1
some chainsaws,1,1
chainsaws mkay,1,1
one friend,1,1
friend who,1,1
who you,1,1
you greet,1,1
greet with,1,1
an insult,1,1
insult niggers,1,1
the bromance,1,1
bromance between,1,1
between pat,1,1
pat and,1,1
and ant,1,1
ant is,1,1
is real,3,2
real fuck,1,1
i feel,5,5
feel like,4,4
like tim,1,1
tim ross,1,1
ross is,1,1
redneck queers,1,1
queers and,1,1
and their,1,1
their game,1,1
game invites,1,1
rt lmaoo,1,1
lmaoo rt,1,1
rt thats,1,1
a legal,1,1
legal tackle,1,1
tackle faggot,1,1
faggot rt,2,2
rt seriously,1,1
my nig,7,7
rt who,2,2
who wants,2,2
to chill,1,1
chill on,1,1
on campus,2,2
campus w,1,1
w me,1,1
me amp,1,1
amp throw,1,1
throw bibles,1,1
bibles at,1,1
at bitches,1,1
bitches taking,1,1
taking the,1,1
the walk,1,1
walk of,1,1
of shame,1,1
rt more,1,1
more queer,1,1
queer lady,1,1
lady templars,1,1
templars thats,1,1
thats my,1,1
my point,1,1
im obviously,1,1
obviously not,1,1
not talking,2,2
about cod,1,1
cod because,1,1
because that,1,1
that game,1,1
game is,1,1
for queers,1,1
like to,2,2
to apologize,1,1
apologize to,1,1
to anyone,1,1
anyone i,1,1
have called,1,1
called fat,1,1
fat stupid,1,1
stupid gay,1,1
gay nigger,1,1
nigger jew,1,1
jew or,1,1
or retarded,2,2
retarded i,1,1
am truly,1,1
truly sorry,1,1
sorry jk,1,1
jk just,1,1
just trolling,1,1
trolling fags,1,1
you understand,1,1
understand you,1,1
life dyke,1,1
dyke right,1,1
right like,1,1
a wnba,1,1
wnba dyke,1,1
dyke bro,1,1
bro a,1,1
a spo,1,1
spo bra,1,1
bra amp,1,1
amp bball,1,1
bball sho,1,1
sho wearing,1,1
wearing dyke,1,1
because if,1,1
you support,2,2
support lesbians,1,1
lesbians you,1,1
to support,2,2
support faggots,2,2
faggots theres,1,1
theres no,1,1
no difference,1,1
your dad,1,1
dad is,1,1
is genuine,1,1
genuine happy,1,1
happy guy,1,1
guy because,1,1
because his,1,1
his kids,1,1
kids arent,1,1
arent niggers,1,1
niggers though,1,1
though jimmy,1,1
jimmy is,1,1
is my,1,1
nigga eva,1,1
me then,1,1
then faggot,3,3
rt light,1,1
light beer,1,1
beer you,1,1
you mean,1,1
mean faggot,1,1
faggot piss,1,1
piss overly,1,1
overly powered,1,1
powered man,1,1
hate hoe,1,1
ass people,2,2
alright fag,2,2
harm this,1,1
this pussy,3,3
pussy instead,1,1
instead rt,1,1
rt missing,1,1
missing yrold,1,1
yrold usc,1,1
usc medical,1,1
medical student,1,1
student last,1,1
last seen,1,1
seen tuesday,1,1
tuesday may,1,1
may harm,1,1
harm himself,1,1
youre such,2,2
retard i,1,1
you get,4,4
get type,1,1
type diabetes,1,1
diabetes and,1,1
die from,1,1
from a,3,3
a sugar,1,1
sugar rush,1,1
rush you,1,1
fuck brett,1,1
brett farve,1,1
farve redneck,1,1
redneck ass,1,1
ass he,1,1
he stuckup,1,1
stuckup he,1,1
damn lol,1,1
lol he,1,1
he be,2,2
be on,2,2
campus acting,1,1
the shit,4,4
shame of,1,1
you selfhating,1,1
selfhating kike,1,1
kike we,1,1
we jews,1,1
jews are,1,1
are gds,1,1
gds chosen,1,1
chosen people,1,1
cant owe,1,1
owe me,1,1
me shit,1,1
shit ion,1,1
ion trust,1,1
trust niccas,1,1
why you,1,1
niggas end,1,1
these kids,1,1
kids fucking,1,1
fucking ugly,2,2
ugly bitches,4,4
best believe,1,1
believe we,1,1
we aint,2,2
no christian,1,1
christian slave,1,1
slave brainwash,1,1
brainwash black,1,1
black spooks,1,1
spooks miss,1,1
miss white,1,1
man unlike,1,1
unlike yoself,1,1
yoself she,1,1
she devil,1,1
support illegals,1,1
illegals coming,1,1
coming here,1,1
and spreading,1,1
spreading disease,1,1
disease among,1,1
among americans,1,1
americans dream,1,1
dream that,1,1
they shot,1,1
shot another,1,1
another monkey,1,1
monkey lmaooooooooooo,1,1
smh rt,3,3
rt tyga,1,1
tyga shoulda,1,1
shoulda knew,1,1
knew blacc,1,1
blacc chyna,1,1
chyna was,1,1
hoe when,1,1
when his,1,1
his son,2,2
son crip,1,1
crip walked,1,1
walked out,1,1
out her,1,1
her pussy,3,3
stupid loose,1,1
loose pussyed,1,1
pussyed bitch,1,1
insecure much,1,1
much put,1,1
put all,1,1
you insults,1,1
insults in,1,1
one tweet,1,1
tweet fucking,1,1
fucking dumbass,1,1
dumbass dude,1,1
dude id,1,1
id wreck,1,1
wreck you,1,1
ya fag,1,1
hoes really,1,1
mad cause,1,1
cause a,1,1
want cha,1,1
you crying,1,1
crying because,1,1
because yo,1,1
ass pregnant,1,1
pregnant it,1,1
was all,1,1
all smiles,1,1
smiles while,1,1
you was,3,3
was riding,1,1
riding that,1,1
that dick,1,1
dick bitch,1,1
bruh we,1,1
we can,1,1
can finally,1,1
finally roll,1,1
roll like,1,1
like rednecks,1,1
rednecks drug,1,1
drug dealers,1,1
nigga u,2,2
cunt where,1,1
where yo,1,1
yo fendi,1,1
fendi clutch,1,1
everybodys favorite,1,1
favorite phrase,1,1
phrase to,1,1
try and,2,2
and end,1,1
end an,1,1
an argument,1,1
argument you,1,1
do me,1,1
me lmao,1,1
lmao faggots,1,1
fucking christ,1,1
christ i,1,1
hate tutors,1,1
tutors and,1,1
and tas,1,1
tas you,1,1
you literally,1,1
literally get,1,1
get paid,1,1
paid to,1,1
to teach,1,1
teach retards,1,1
retards to,1,1
to stop,2,2
stop picking,1,1
picking their,1,1
their nose,1,1
nose get,1,1
bitches amp,1,1
amp niggaz,1,1
niggaz with,1,1
with they,1,1
they imaginary,1,1
imaginary haters,1,1
call someone,2,2
someone a,2,2
and then,2,2
then say,1,1
say to,1,1
themselves you,1,1
a pathetic,1,1
pathetic human,1,1
human being,1,1
fucking disgrace,1,1
yeah ok,1,1
ok nigger,1,1
you working,1,1
on route,1,1
route running,1,1
running and,1,1
and catching,1,1
catching youll,1,1
youll be,2,2
good wr,1,1
wr for,1,1
for grier,1,1
grier have,1,1
have fun,2,2
fun with,1,1
trash racist,2,2
racist uf,1,1
uf fans,1,1
fans fsu,1,1
whatever fuck,2,2
fuck all,3,3
those assholes,2,2
assholes theyre,2,2
theyre niggers,2,2
niggers they,2,2
look alike,2,2
alike to,2,2
only fuck,2,2
fuck niggas,2,2
niggas would,1,1
would wan,1,1
to mess,1,1
mess with,1,1
these messy,1,1
messy ass,1,1
ass bitches,2,2
bitches vs,1,1
vs somebody,1,1
somebody who,1,1
who has,1,1
has been,1,1
been down,1,1
for them,3,3
them all,1,1
all a,2,2
you real,1,1
real dont,1,1
dont put,1,1
no money,1,1
money on,2,2
on you,3,3
nigga books,1,1
books but,1,1
but chu,1,1
chu buy,1,1
buy a,2,2
bitch chanel,1,1
chanel just,1,1
just to,4,4
to hit,2,2
hit the,2,2
the puss,1,1
aint shit,2,2
like fucking,2,2
fucking another,1,1
and askin,1,1
askin her,1,1
her who,1,1
who pussy,1,1
pussy is,1,1
is this,3,3
this and,2,2
she say,1,1
say yours,1,1
yours lmao,1,1
lmao no,1,1
no bitch,1,1
im stealing,2,2
stealing this,1,1
pussy lol,1,1
amp i,5,5
rt whore,1,1
whore slut,1,1
slut cunt,1,1
cunt bitch,1,1
bitch nigga,6,6
think this,1,1
nigga retarded,1,1
retarded g,1,1
sure would,1,1
would add,1,1
add this,1,1
this helpful,1,1
helpful parenthetical,1,1
parenthetical explanation,1,1
explanation if,1,1
if these,1,1
these were,1,1
were redneck,1,1
redneck peckerwood,1,1
peckerwood teabaggers,1,1
you both,1,1
both sure,1,1
sure do,1,1
to give,1,1
a free,1,1
free pass,1,1
pass to,1,1
to every,1,1
every border,1,1
border jumper,1,1
jumper in,1,1
this country,2,2
country you,1,1
you two,1,1
two are,1,1
are whats,1,1
whats wrong,2,2
wrong here,1,1
rt yay,1,1
yay for,1,1
for america,1,1
america amp,1,1
amp israel,1,1
israel we,1,1
we put,1,1
put in,1,1
in more,1,1
more jew,1,1
jew hating,1,1
hating muslim,1,1
muslim trash,1,1
trash into,1,1
into our,1,1
our government,1,1
government pathetic,1,1
pathetic amp,1,1
amp sickening,1,1
regular nig,1,1
nig u,1,1
u played,1,1
played out,1,1
out b,1,1
b lol,1,1
lol ima,1,1
ima b,1,1
b ig,1,1
ig famousthese,1,1
famousthese days,1,1
days that,1,1
that counts,1,1
counts for,1,1
for somethin,1,1
shit girl,1,1
girl he,1,1
he a,3,3
bitch made,2,2
made nigga,2,2
love rednecks,1,1
rednecks loud,1,1
loud stupid,1,1
stupid stubborn,1,1
stubborn and,1,1
and full,1,1
full o,1,1
o schitt,1,1
this niggah,5,4
niggah pharrell,1,1
pharrell or,1,1
or whatever,1,1
whatever this,1,1
niggah name,2,2
name is,1,1
is dont,1,1
deserve shit,1,1
shit for,1,1
ass gay,1,1
gay song,1,1
rt lmfaoo,1,1
lmfaoo never,1,1
never i,1,1
be dolo,1,1
dolo i,1,1
no niggas,1,1
amp for,1,1
hoes fuck,1,1
girl comes,1,1
comes into,1,1
into class,1,1
class with,1,1
with fried,1,1
fried chicken,1,1
chicken and,1,1
and pulls,1,1
pulls hot,1,1
hot sauce,1,1
sauce out,1,1
out of,5,5
of her,1,1
her purse,1,1
purse i,1,1
i mean,4,4
mean come,1,1
on how,3,3
how ghetto,1,1
ghetto amp,1,1
amp stereotypi,1,1
dont get,1,1
get drafted,1,1
drafted for,1,1
the squad,1,1
squad we,1,1
we gon,1,1
na have,1,1
have some,1,1
some problems,1,1
problems drop,1,1
drop the,1,1
faggot jesus,1,1
getting hit,1,1
hit off,1,1
off a,1,1
cunt thats,1,1
thats about,1,1
about foot,1,1
foot sideways,1,1
sideways and,1,1
cunt that,1,1
was in,1,1
the army,1,1
army lol,1,1
lol i,1,1
i dini,1,1
dini care,1,1
care yous,1,1
yous are,1,1
are fuckin,1,1
fuckin laughable,1,1
rt pussy,1,1
somethingigetalot are,1,1
you asian,1,1
asian black,1,1
black hawaiian,1,1
hawaiian gay,1,1
gay retarded,1,1
retarded drunk,1,1
just said,1,1
said that,1,1
that rt,1,1
my tl,2,2
tl got,1,1
ta chill,1,1
chill with,1,1
this pretty,1,1
pretty face,1,1
face challenge,1,1
challenge foolishness,1,1
foolishness yall,1,1
hoes agg,1,1
punk ass,2,2
ass broke,1,1
peace fags,1,1
fags just,1,1
just remember,2,2
remember im,1,1
im best,1,1
best lux,1,1
lux support,1,1
support na,1,1
na drop,1,1
drop lustboy,1,1
lustboy pick,1,1
pick me,1,1
and kakao,1,1
kakao up,1,1
up tsm,1,1
oh really,1,1
really fags,1,1
are gross,1,1
gross you,1,1
you aids,1,1
aids infected,1,1
infected sick,1,1
sick fuckers,1,1
legit retard,1,1
seem like,2,2
like da,3,3
da colored,3,3
colored folk,5,5
folk be,1,1
be gettin,1,1
gettin in,2,2
da way,1,1
way lately,1,1
lately i,1,1
just sayin,1,1
stfu boris,1,1
boris fagjo,1,1
fagjo rt,1,1
rt cause,1,1
cause he,2,2
faggot makes,1,1
makes sense,1,1
now right,1,1
right rt,1,1
rt bran,1,1
bran prolly,1,1
prolly real,1,1
real nu,1,1
nu lol,1,1
yes now,1,1
off twitter,1,1
twitter you,1,1
you lame,1,1
lame negros,1,1
negros should,1,1
never learned,1,1
learned how,2,2
to use,1,1
use the,2,2
the internet,4,4
congratulations you,1,1
are officially,1,1
officially fucking,1,1
was so,1,1
so gay,1,1
gay and,2,2
i was,11,11
was tanning,1,1
tanning bitch,1,1
bitch juvie,1,1
juvie made,1,1
me white,1,1
u ugly,2,2
ugly then,1,1
then hoe,1,1
happy cuz,1,1
cuz i,1,1
i woke,2,2
woke up,2,2
up white,2,2
white and,1,1
hahahaha youza,1,1
youza fuck,1,1
fuck wigger,1,1
same reason,1,1
reason u,1,1
u look,1,1
like anthony,1,1
anthony davis,1,1
davis with,1,1
them eyebrows,1,1
eyebrows why,1,1
fuck do,2,2
do niggers,1,1
niggers act,1,1
act so,1,1
so different,1,1
different when,1,1
when girls,1,1
girls are,1,1
are arounds,1,1
the favorite,1,1
favorite drink,1,1
drink of,1,1
trash everywhere,1,1
glad about,1,1
your uncle,1,1
uncle another,1,1
another stupid,1,1
faggot off,1,1
off the,1,1
world hopefully,1,1
hopefully you,1,1
you next,1,1
senator is,1,1
is an,2,2
an anchor,1,1
anchor baby,1,1
baby go,1,1
back from,1,1
from where,1,1
where you,2,2
you came,1,1
came natural,1,1
natural born,1,1
born canadian,1,1
want what,2,1
got i,1,1
i want,6,5
what they,3,3
got america,1,1
america they,1,1
the word,1,1
word nigger,1,1
nigger i,2,2
pantera minutes,1,1
minutes alone,1,1
alone minutes,1,1
minutes pussy,1,1
pussy boy,3,3
boy ill,1,1
ill crush,1,1
crush you,1,1
porch monkey,2,2
monkey life,1,1
rt them,1,1
them st,1,1
st charlotte,1,1
charlotte goon,1,1
goon niccas,1,1
niccas gon,1,1
gon fkkk,1,1
fkkk around,1,1
around and,1,1
and burn,1,1
burn bank,1,1
bank of,1,1
of america,1,1
america stadium,1,1
stadium down,1,1
southcarolina is,1,1
giving you,1,1
you that,2,2
that trailer,1,1
park trash,2,2
trash transformthursday,1,1
transformthursday ladykimora,1,1
ladykimora vegasqueens,1,1
vegasqueens vegasshowgirls,1,1
rt kill,2,2
im a,7,7
a get,1,1
get money,1,1
money nigga,1,1
nigga so,1,1
so da,1,1
da hoes,1,1
hoes love,1,1
love me,2,2
rt is,3,3
that kawhi,1,1
kawhi leonard,1,1
leonard smh,1,1
rt wow,4,4
wow u,2,2
u really,1,1
really gon,1,1
na leak,1,1
leak ou,1,1
ou nvm,1,1
nvm rt,1,1
rt ion,1,1
ion need,1,1
need i,1,1
i fuc,1,1
fuc nig,1,1
happy columbus,1,1
columbus day,1,1
day even,1,1
even billmaher,1,1
billmaher likes,1,1
likes cocaine,1,1
cocaine and,1,1
and columbus,1,1
columbus what,1,1
what the,3,2
fuck is,2,2
is wrong,2,2
wrong with,2,2
you liberals,1,1
liberals fuckin,1,1
fuckin moron,1,1
moron retards,1,1
rt why,3,3
why ya,1,1
ya niggas,1,1
niggas be,3,3
be gassin,1,1
gassin these,1,1
these wack,1,1
wack ass,2,2
if this,1,1
this ugly,1,1
ass niggah,2,2
niggah can,1,1
be with,1,1
with her,1,1
her i,1,1
i can,8,8
can too,1,1
too tf,1,1
tf she,1,1
she with,1,1
with chuu,1,1
chuu baka,1,1
baka for,1,1
for anyways,1,1
anyways this,1,1
niggah look,1,1
rt lem,1,1
lem me,2,2
me find,2,2
find out,5,5
out you,1,1
you niggaz,1,1
niggaz letting,1,1
letting bitches,1,1
bitches shit,1,1
on yo,1,1
yo faces,1,1
faces niggas,1,1
niggas is,1,1
is weirdos,1,1
heard that,1,1
bitch gtta,1,1
gtta thang,1,1
thang for,1,1
them boss,1,1
boss niggas,1,1
im sta,1,1
to not,2,2
not like,3,3
like meek,1,1
meek this,1,1
this nig,1,1
nig a,2,2
lil to,1,1
to arrogant,1,1
arrogant for,1,1
sounds like,2,2
good idea,1,1
idea but,1,1
my word,2,2
word to,1,1
be spread,1,1
spread jews,1,1
jews niggers,1,1
niggers and,2,2
and commies,1,1
commies alike,1,1
think dat,1,1
dat called,1,1
nigger what,1,1
do move,1,1
move away,1,1
away from,4,4
from da,2,2
da dark,1,1
dark side,1,1
side mean,1,1
like after,1,1
after romeo,1,1
romeo chances,1,1
chances are,1,1
are i,1,1
think youre,2,2
rt never,1,1
never go,1,1
go full,1,1
full retard,1,1
would rather,1,1
rather fuck,1,1
a fat,3,3
fat chick,1,1
chick than,1,1
than allow,1,1
allow a,1,1
nigger into,1,1
into my,2,2
my house,2,2
aint nobody,1,1
nobody wearing,1,1
wearing those,1,1
those new,1,1
new westbrook,1,1
westbrook jordans,1,1
jordans but,1,1
but mexicans,1,1
mexicans amp,1,1
amp trailer,1,1
trash white,1,1
white girls,1,1
got except,1,1
except eric,1,1
eric holder,1,1
holder gave,1,1
gave them,1,1
them the,1,1
the beaners,2,2
beaners kill,1,1
kill americans,1,1
americans guess,1,1
guess he,1,1
is race,1,1
race blind,1,1
rt lebron,1,1
lebron your,1,1
your still,1,1
still a,2,2
you suck,1,1
suck nigger,1,1
nigger hope,1,1
you die,1,1
those little,2,2
little isis,2,2
isis faggots,2,2
faggots usually,2,2
usually have,2,2
have bags,2,2
bags over,2,2
over their,2,2
their heads,2,2
heads anyway,2,2
anyway makes,1,1
makes bullet,1,1
bullet placement,1,1
placement interesting,1,1
interesting thru,1,1
thru a,1,1
a scope,1,1
what your,1,1
your talking,1,1
about retarded,1,1
retarded faggot,1,1
rt lmfaooooo,1,1
lmfaooooo gtrt,1,1
gtrt lmaoo,1,1
lmaoo thats,1,1
thats what,4,4
u got,4,4
got from,1,1
from this,1,1
this rt,1,1
rt dougie,1,1
dougie be,1,1
be yamming,1,1
yamming the,1,1
the coon,1,1
coon all,1,1
that beat,1,1
beat boxing,1,1
dont my,1,1
nigga me,1,1
me honkie,1,1
fuck ray,1,1
ray rice,1,1
rice someone,1,1
someone crack,1,1
crack that,1,1
dumb ugly,1,1
ugly stupid,1,1
stupid bullshit,1,1
bullshit ass,1,1
well hes,2,2
cunt and,2,2
he can,1,1
my ass,1,1
niggas aint,1,1
aint playin,1,1
playin a,1,1
a gram,1,1
gram of,1,1
of defense,1,1
defense man,1,1
man george,1,1
george need,1,1
tell these,1,1
these bitch,1,1
niggas man,1,1
man up,1,1
i call,1,1
nigger its,1,1
its not,3,3
not because,1,1
because theyre,1,1
theyre black,1,1
black its,1,1
its about,1,1
how they,2,2
they act,1,1
act like,3,3
lame ass,1,1
nigga still,1,1
still cuffin,1,1
cuffin these,1,1
hoes my,1,1
bitch got,1,1
bitch with,1,1
with er,1,1
aw drake,1,1
drake is,1,1
is do,1,1
you sit,1,1
sit in,1,1
the corner,1,1
corner and,1,1
and cry,1,1
cry when,1,1
you listen,1,1
to him,1,1
him lmfao,1,1
lmfao pussy,1,1
pussy dick,1,1
dick rider,1,1
rider how,1,1
how drakes,1,1
drakes cock,1,1
cock taste,1,1
taste faggot,1,1
faggot he,2,2
so corny,1,1
talking crazy,1,1
crazy over,1,1
over the,1,1
internet is,1,1
same thing,3,3
thing as,1,1
as doing,1,1
doing it,1,1
in person,1,1
person dont,1,1
dont try,1,1
be buddy,1,1
buddy buddy,1,1
buddy with,1,1
me later,1,1
later on,1,1
on faggot,1,1
faggot fuck,1,1
yea alright,1,1
alright redneck,1,1
redneck white,1,1
trash stupid,1,1
stupid niggers,2,2
niggers hollering,1,1
hollering out,1,1
out their,2,2
their car,1,1
car going,1,1
going down,1,1
the road,1,1
road trying,1,1
hit on,1,1
on me,1,1
me fuck,1,1
fuck yall,1,1
ahmed and,1,1
and retard,1,1
retard mikey,1,1
mikey for,1,1
for special,1,1
special olympic,1,1
olympic boxing,1,1
you football,1,1
football nigga,1,1
nigga kiss,1,1
kiss isis,1,1
isis wifebeater,1,1
wifebeater faggotsgt,1,1
faggotsgt we,1,1
we see,1,1
see yougt,1,1
yougt shout,1,1
shout it,1,1
it out,2,2
out to,1,1
the radical,1,1
radical islamnation,1,1
islamnation yogt,1,1
bye youre,1,1
can guarantee,1,1
guarantee a,1,1
a few,3,3
few things,1,1
things youre,1,1
white youve,1,1
youve never,1,1
never been,2,2
been anywhere,1,1
anywhere near,1,1
near a,1,1
real ghetto,1,1
ghetto you,1,1
you or,1,1
